Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-07-31,27.895,28.895,27.845,27.845,426122
2013-08-01,28.332,28.971,28.323,28.852,328528
2013-08-02,28.979,31.062,28.979,30.113,585803
2013-08-05,30.533,30.658,30.113,30.658,195681
2013-08-06,30.649,30.902,30.372,30.826,191727
2013-08-07,30.658,31.919,30.281,31.919,482611
2013-08-08,31.741,32.548,31.741,32.338,683015
2013-08-09,32.322,32.758,31.44,31.541,774461
2013-08-12,31.919,31.919,31.087,31.792,250027
2013-08-13,31.919,32.078,30.91,31.49,352404
2013-08-14,31.482,31.919,30.954,31.733,360523
2013-08-16,31.608,31.7,31.078,31.397,109356
2013-08-19,31.373,31.919,30.658,31.919,207549
2013-08-20,31.246,32.146,31.246,31.33,272462
2013-08-21,31.566,31.91,30.852,30.852,302628
2013-08-22,31.078,31.994,30.869,31.893,500559
2013-08-23,31.919,32.322,31.179,31.179,269101
2013-08-26,31.75,32.187,31.592,31.834,214961
2013-08-27,31.499,31.893,30.708,31.036,191487
2013-08-28,31.078,32.086,30.415,31.666,624934
2013-08-29,31.708,32.17,31.691,31.809,290180
2013-08-30,31.919,31.994,31.163,31.994,239157
2013-09-02,32.103,32.246,31.682,31.818,105026
2013-09-03,31.843,32.052,31.095,31.146,302517
2013-09-04,31.095,31.784,30.575,30.658,223155
2013-09-05,30.415,30.793,28.408,30.39,622527
2013-09-06,29.483,30.985,29.483,30.239,362115
2013-09-09,30.7,30.994,30.239,30.994,157333
2013-09-10,30.994,31.91,30.676,31.91,309049
2013-09-11,31.826,31.826,30.886,31.566,178612
2013-09-12,31.549,31.741,31.078,31.078,132683
2013-09-13,31.003,31.003,30.658,30.658,99376
2013-09-16,31.078,31.222,30.322,30.558,83775
2013-09-17,30.49,31.078,30.239,31.078,135689
2013-09-18,30.894,31.078,30.575,30.658,63868
2013-09-19,31.49,31.49,30.801,31.154,108530
2013-09-20,31.238,31.33,30.667,31.087,219673
2013-09-23,31.163,31.364,30.708,31.078,152495
2013-09-24,31.078,31.222,30.658,30.683,104576
2013-09-25,30.826,30.936,30.54,30.549,170077
2013-09-26,30.81,31.321,30.54,31.205,144289
2013-09-27,30.743,31.339,30.743,31.163,266198
2013-09-30,31.154,31.339,30.835,30.91,120474
2013-10-01,30.7,31.231,30.49,31.087,148904
2013-10-02,30.826,31.078,30.676,30.743,80929
2013-10-03,30.743,30.961,30.617,30.961,48531
2013-10-04,30.954,30.954,30.322,30.423,115607
2013-10-07,30.6,30.767,30.239,30.767,53828
2013-10-08,30.743,30.91,30.281,30.33,91739
2013-10-09,30.33,30.634,29.911,29.92,114881
2013-10-10,30.239,30.826,29.928,30.575,126661
2013-10-11,30.81,31.246,30.508,31.187,145572
2013-10-14,31.163,31.405,30.785,31.263,74103
2013-10-15,31.499,31.986,30.954,30.954,229854
2013-10-16,30.954,31.91,30.954,31.456,132796
2013-10-17,31.583,31.666,30.994,30.994,95629
2013-10-18,31.33,31.33,30.743,31.289,134398
2013-10-21,31.431,32.12,31.423,32.12,235852
2013-10-22,32.17,32.423,31.986,32.011,218733
2013-10-23,31.91,32.506,31.507,32.338,146767
2013-10-24,32.423,32.893,32.423,32.758,155200
2013-10-25,32.767,32.884,32.011,32.086,201170
2013-10-28,32.657,32.657,32.103,32.338,477730
2013-10-29,32.968,34.187,32.927,33.515,1455078
2013-10-30,33.581,33.581,32.591,32.968,241260
2013-10-31,32.657,32.968,31.666,31.666,461554
2013-11-04,31.708,32.506,31.499,32.506,224897
2013-11-05,33.179,34.103,32.867,33.515,782107
2013-11-06,33.557,33.599,32.859,33.094,82630
2013-11-07,32.927,33.085,32.295,32.648,273890
2013-11-08,32.154,32.758,31.876,32.295,216787
2013-11-12,32.715,32.733,32.304,32.548,140176
2013-11-13,32.338,32.456,31.928,32.011,161454
2013-11-14,32.724,32.724,32.036,32.086,75155
2013-11-15,32.506,33.035,32.17,33.01,152860
2013-11-18,32.674,33.263,32.506,33.263,292073
2013-11-19,33.421,33.724,32.809,33.573,422656
2013-11-20,33.179,34.018,33.179,34.018,238816
2013-11-21,33.69,33.767,33.472,33.472,286759
2013-11-22,33.599,33.767,33.347,33.347,82149
2013-11-25,33.724,34.06,33.682,34.06,182792
2013-11-26,33.724,33.741,32.817,32.968,522240
2013-11-27,32.968,33.338,32.715,32.843,119294
2013-11-28,33.001,33.338,32.388,32.843,67470
2013-11-29,32.927,33.489,32.624,33.464,81949
2013-12-02,33.303,33.464,32.515,32.758,308122
2013-12-03,32.548,33.17,32.264,32.758,297484
2013-12-04,32.758,32.758,31.977,32.002,227382
2013-12-05,32.002,32.161,31.431,31.583,181427
2013-12-06,31.583,31.994,31.38,31.38,143203
2013-12-09,31.499,32.264,31.499,31.91,64286
2013-12-10,31.583,32.137,31.179,31.928,171838
2013-12-11,31.885,31.994,31.321,31.321,69274
2013-12-12,31.078,31.238,30.54,30.608,166148
2013-12-13,30.575,30.91,30.347,30.81,160585
2013-12-16,30.826,30.91,30.33,30.826,193467
2013-12-17,30.481,30.734,29.407,29.525,161107
2013-12-18,29.525,29.985,28.979,29.398,192184
2013-12-19,29.693,29.903,28.559,29.079,186094
2013-12-20,29.079,29.776,28.483,29.767,548591
2013-12-23,29.398,30.649,29.398,30.213,93332
2013-12-27,30.248,30.406,29.407,29.491,76727
2013-12-30,29.793,30.18,29.642,29.776,127105
2014-01-02,29.962,30.886,29.734,30.533,52017
2014-01-03,30.457,30.835,30.289,30.322,47579
2014-01-07,30.239,30.239,29.398,29.398,163258
2014-01-08,29.314,29.558,28.559,29.114,178514
2014-01-09,29.114,29.432,28.869,29.061,133499
2014-01-10,29.146,29.281,28.979,28.979,135226
2014-01-13,29.298,29.819,29.289,29.819,116332
2014-01-14,29.76,29.985,29.39,29.483,214240
2014-01-15,29.978,29.978,29.114,29.171,126910
2014-01-16,29.347,29.903,29.197,29.861,53043
2014-01-17,29.985,30.053,29.7,29.819,127137
2014-01-20,29.776,29.811,29.407,29.734,51070
2014-01-21,29.819,30.062,29.819,29.819,302358
2014-01-22,30.07,30.239,29.877,30.239,159784
2014-01-23,30.239,30.481,29.903,30.154,196364
2014-01-24,29.835,30.381,29.819,30.381,170271
2014-01-27,29.743,30.406,29.667,30.263,343446
2014-01-28,30.263,30.406,29.928,30.197,126406
2014-01-29,30.313,30.313,29.911,30.298,195917
2014-01-30,29.903,30.281,29.903,30.188,100726
2014-01-31,30.313,30.44,29.667,29.667,335502
2014-02-03,29.767,30.473,29.767,30.449,87125
2014-02-04,30.239,30.81,30.204,30.676,153141
2014-02-05,30.676,31.087,30.676,30.91,165873
2014-02-06,30.91,31.482,30.499,31.33,257950
2014-02-07,31.499,31.959,31.246,31.959,202780
2014-02-10,31.75,31.919,31.523,31.902,113628
2014-02-11,32.086,32.295,31.928,32.238,168551
2014-02-12,32.423,32.591,32.379,32.591,90456
2014-02-13,32.423,32.591,31.986,32.574,126802
2014-02-14,32.591,32.674,32.255,32.591,114741
2014-02-17,32.674,32.834,32.052,32.255,137093
2014-02-18,32.423,32.843,31.541,31.843,120414
2014-02-19,31.843,32.715,31.431,32.674,74638
2014-02-20,32.295,32.473,31.592,32.338,257374
2014-02-21,32.674,33.019,32.473,33.01,138136
2014-02-24,33.094,33.557,32.927,33.515,224362
2014-02-25,33.581,33.935,33.43,33.599,234405
2014-02-26,33.893,33.893,32.724,32.985,218829
2014-02-27,33.17,33.489,32.052,33.43,238112
2014-02-28,33.187,34.404,33.187,34.404,279551
2014-03-03,32.767,33.834,32.591,32.927,341521
2014-03-04,32.927,33.749,32.641,33.362,337705
2014-03-05,33.001,33.161,31.834,32.238,401776
2014-03-06,32.264,32.715,31.289,31.423,298593
2014-03-07,31.414,31.818,31.205,31.666,256424
2014-03-10,31.532,31.919,31.087,31.33,186492
2014-03-11,31.321,31.49,30.608,31.482,316744
2014-03-12,31.725,31.725,29.928,30.954,430587
2014-03-13,31.095,31.346,30.667,31.222,250387
2014-03-14,30.533,30.902,30.281,30.902,267586
2014-03-17,30.869,31.91,30.676,31.91,229738
2014-03-18,31.583,32.002,31.171,31.346,270208
2014-03-19,31.389,31.625,30.676,30.869,253212
2014-03-20,30.826,31.263,30.415,30.533,360821
2014-03-21,30.658,31.028,30.406,30.49,781820
2014-03-24,30.406,30.994,30.113,30.406,124774
2014-03-25,30.239,30.894,30.239,30.499,96458
2014-03-26,30.902,31.49,30.886,31.305,151574
2014-03-27,31.103,31.558,30.717,31.414,118127
2014-03-28,31.414,31.558,30.683,30.91,189215
2014-03-31,31.246,31.91,31.095,31.91,189856
2014-04-01,31.959,32.052,31.625,31.919,137901
2014-04-02,31.919,32.498,31.759,32.128,187767
2014-04-03,32.338,32.338,31.666,32.128,322498
2014-04-04,32.128,32.329,31.691,31.759,192311
2014-04-07,31.834,32.002,31.464,31.708,65831
2014-04-08,31.499,32.255,31.499,32.255,151312
2014-04-09,32.347,32.792,31.75,31.75,266639
2014-04-10,32.17,32.792,31.936,32.17,303628
2014-04-11,32.17,32.758,31.851,32.674,134332
2014-04-14,32.506,32.506,31.977,31.977,86528
2014-04-15,32.423,32.665,31.977,32.506,123833
2014-04-16,32.506,32.927,32.086,32.843,182571
2014-04-17,32.852,32.919,32.28,32.506,69304
2014-04-22,32.591,32.825,32.111,32.825,81434
2014-04-23,32.758,33.001,32.264,32.338,204187
2014-04-24,32.506,32.893,32.095,32.095,120824
2014-04-25,32.052,32.8,32.052,32.8,81750
2014-04-28,32.473,33.303,32.295,33.303,220700
2014-04-29,33.263,33.515,32.506,32.506,159929
2014-04-30,32.657,33.094,32.591,32.758,49579
2014-05-02,32.758,32.758,32.338,32.338,34367
2014-05-05,32.566,32.715,31.179,31.373,123250
2014-05-06,31.558,32.086,31.558,31.834,58740
2014-05-07,31.592,31.818,31.373,31.49,134842
2014-05-08,31.507,32.044,31.355,31.708,139902
2014-05-09,31.65,32.322,30.86,31.163,275806
2014-05-12,31.246,31.7,31.205,31.608,80090
2014-05-13,31.666,32.002,31.507,31.959,47197
2014-05-14,31.994,32.044,31.431,31.549,77866
2014-05-15,31.869,32.128,31.414,31.75,138223
2014-05-16,31.674,32.002,31.128,31.91,113082
2014-05-19,31.558,31.977,31.558,31.893,47476
2014-05-20,31.919,32.103,31.592,32.044,74954
2014-05-21,32.161,32.221,31.936,32.128,87260
2014-05-22,32.271,32.313,31.851,32.295,130534
2014-05-23,32.338,32.632,31.943,32.498,147118
2014-05-26,32.506,32.834,32.347,32.733,144154
2014-05-27,32.758,32.792,32.205,32.338,71933
2014-05-28,32.473,32.648,31.977,32.052,66967
2014-05-29,32.061,32.255,31.876,31.876,124983
2014-05-30,31.876,32.213,31.246,31.246,310706
2014-06-02,31.414,31.818,31.414,31.666,62753
2014-06-03,31.834,32.154,31.541,31.741,95938
2014-06-04,31.902,32.329,31.792,32.329,150533
2014-06-05,32.322,32.591,32.17,32.574,64205
2014-06-06,32.591,32.715,32.388,32.715,81912
2014-06-09,32.599,32.927,32.018,32.086,127197
2014-06-10,32.086,32.867,32.086,32.591,121903
2014-06-11,32.591,32.724,31.776,31.834,177999
2014-06-12,32.137,32.438,31.986,32.213,64991
2014-06-13,32.17,32.456,31.801,32.456,50793
2014-06-16,32.086,32.213,31.851,31.968,46551
2014-06-17,31.919,32.213,31.843,31.876,98012
2014-06-18,32.095,32.329,31.986,32.289,69015
2014-06-20,32.213,32.431,31.977,32.295,266066
2014-06-23,32.128,32.128,31.928,32.086,61382
2014-06-24,32.095,32.338,31.919,32.128,38378
2014-06-25,31.902,32.128,31.566,31.599,52586
2014-06-26,31.616,32.052,31.128,31.289,75979
2014-06-27,31.33,31.574,30.852,30.852,104066
2014-06-30,31.179,31.49,30.91,31.078,70563
2014-07-01,31.482,31.482,30.743,30.994,78684
2014-07-02,31.044,31.405,30.431,30.81,150676
2014-07-03,31.154,31.321,30.583,31.078,54500
2014-07-04,31.087,31.305,30.583,30.583,42545
2014-07-07,30.658,31.07,30.583,30.649,51098
2014-07-08,30.877,31.281,30.583,30.767,170845
2014-07-09,30.869,31.154,30.717,30.734,26723
2014-07-10,30.886,31.154,30.322,30.649,93905
2014-07-11,30.583,31.163,30.583,31.163,68691
2014-07-14,31.238,31.658,31.179,31.179,46201
2014-07-15,31.532,31.625,31.078,31.213,450066
2014-07-16,31.507,32.086,31.405,31.919,148236
2014-07-17,31.928,32.255,31.725,32.255,67912
2014-07-18,31.851,32.161,31.741,31.919,126970
2014-07-21,31.919,31.919,31.423,31.499,58909
2014-07-22,31.389,31.919,31.373,31.834,91946
2014-07-23,31.919,31.919,31.205,31.313,65274
2014-07-24,31.364,31.456,30.994,31.289,94813
2014-07-25,31.255,31.431,30.801,31.078,73004
2014-07-28,30.919,31.255,30.877,30.902,70554
2014-07-29,30.902,31.07,30.75,30.826,87269
2014-07-30,30.75,30.91,29.985,30.011,99231
2014-07-31,29.994,30.473,29.985,30.466,132787
2014-08-01,30.281,30.466,29.911,30.431,49493
2014-08-04,30.575,30.994,30.298,30.743,109980
2014-08-05,30.954,30.961,30.33,30.658,84590
2014-08-06,30.641,30.641,29.861,30.33,124061
2014-08-07,30.239,30.322,29.994,29.994,93174
2014-08-08,29.819,29.962,29.525,29.584,49218
2014-08-11,29.819,30.23,29.743,29.743,44910
2014-08-12,30.138,30.197,29.609,29.928,48242
2014-08-13,25.115,26.233,24.778,25.828,1979967
2014-08-14,25.997,25.997,25.199,25.619,506006
2014-08-18,25.619,25.971,25.492,25.535,369159
2014-08-19,25.611,25.862,24.636,24.988,373068
2014-08-20,24.973,25.013,24.35,24.594,416292
2014-08-21,24.586,24.854,24.568,24.829,252589
2014-08-22,24.947,25.031,24.736,24.82,310900
2014-08-25,25.115,25.871,24.863,25.828,452783
2014-08-26,25.821,25.821,25.476,25.693,232304
2014-08-27,25.828,25.912,25.459,25.577,180093
2014-08-28,25.577,25.602,25.031,25.182,160001
2014-08-29,25.492,25.828,25.266,25.317,338937
2014-09-01,25.569,25.938,25.451,25.693,129490
2014-09-02,25.719,25.871,25.551,25.787,120378
2014-09-03,25.828,26.014,25.619,25.753,190228
2014-09-04,25.769,25.871,24.82,25.199,443767
2014-09-05,25.408,25.408,25.031,25.097,111561
2014-09-08,25.199,25.375,24.695,24.695,355238
2014-09-09,24.947,25.526,24.695,25.366,187943
2014-09-10,25.468,25.468,25.199,25.207,67030
2014-09-11,25.241,25.308,25.115,25.124,94533
2014-09-12,25.124,25.283,25.115,25.115,103378
2014-09-15,25.131,25.199,24.778,24.905,113098
2014-09-16,25.156,25.156,24.795,24.813,126087
2014-09-17,24.982,25.241,23.939,24.334,273665
2014-09-18,24.334,24.611,23.939,24.064,192900
2014-09-19,24.358,25.072,24.259,24.695,303593
2014-09-22,24.695,25.072,24.645,24.947,73209
2014-09-23,24.947,24.988,24.115,24.148,179543
2014-09-24,24.267,24.276,23.754,23.771,118015
2014-09-25,24.191,24.442,23.896,24.123,230365
2014-09-26,24.022,24.123,23.787,24.064,73269
2014-09-29,24.115,24.123,23.846,24.072,96881
2014-09-30,24.072,24.081,23.645,23.645,166394
2014-10-01,23.964,23.964,22.999,23.267,184323
2014-10-02,23.267,23.267,22.956,22.956,76092
2014-10-03,23.016,23.628,23.016,23.276,71159
2014-10-06,23.562,23.678,23.267,23.628,124000
2014-10-07,23.628,23.645,23.435,23.544,84183
2014-10-08,23.435,23.678,23.351,23.562,151981
2014-10-09,23.729,24.442,23.729,24.442,176013
2014-10-10,24.276,24.4,23.948,24.208,131012
2014-10-13,24.107,24.232,24.039,24.174,327947
2014-10-14,24.107,24.653,24.081,24.611,174721
2014-10-15,24.611,24.82,23.939,23.939,149767
2014-10-16,23.939,24.064,23.199,23.343,129046
2014-10-17,23.351,23.653,23.217,23.3,332819
2014-10-20,23.518,23.678,23.023,23.023,324218
2014-10-21,23.057,23.418,22.812,23.089,420689
2014-10-22,23.343,23.535,23.107,23.107,124905
2014-10-23,23.309,23.645,23.258,23.503,332960
2014-10-24,23.494,23.494,22.931,23.016,509817
2014-10-27,23.435,23.435,22.847,22.847,362934
2014-10-28,22.981,22.99,22.737,22.847,352596
2014-10-29,22.679,22.679,21.502,21.838,864894
2014-10-30,22.091,22.091,21.779,21.805,288000
2014-10-31,21.923,22.065,21.838,21.873,230124
2014-11-03,21.94,22.016,21.31,21.646,327994
2014-11-04,21.713,21.822,21.587,21.587,220827
2014-11-05,21.545,21.646,21.41,21.587,140991
2014-11-06,21.671,21.797,21.444,21.797,279776
2014-11-07,21.805,22.52,21.754,22.52,670764
2014-11-10,22.847,23.242,22.326,22.931,410097
2014-11-12,22.931,22.931,22.553,22.679,181871
2014-11-13,22.688,22.762,22.317,22.688,362525
2014-11-14,22.806,23.326,22.737,23.183,659125
2014-11-17,23.726,25.223,23.642,25.223,755963
2014-11-18,24.802,24.876,24.203,24.427,382009
2014-11-19,24.427,24.605,24.306,24.475,536968
2014-11-20,24.25,24.717,23.959,24.717,2126771
2014-11-21,24.802,25.859,24.587,25.859,1456255
2014-11-24,25.747,26.018,24.764,25.083,3419815
2014-11-25,24.792,25.252,24.455,25.252,1257873
2014-11-26,25.233,25.354,24.82,25.269,262363
2014-11-27,25.279,25.363,25.129,25.261,250800
2014-11-28,25.223,25.269,25.008,25.269,159312
2014-12-01,25.073,25.073,24.643,25.027,252707
2014-12-02,24.727,25.083,24.427,24.652,233860
2014-12-03,24.802,24.952,24.727,24.896,175865
2014-12-04,24.802,25.363,24.802,25.177,484564
2014-12-05,25.317,25.336,25.177,25.317,335336
2014-12-08,25.317,25.579,24.942,25.261,391756
2014-12-09,25.037,25.269,24.942,25.242,233460
2014-12-10,25.223,25.223,24.419,24.437,405154
2014-12-11,24.381,24.54,23.979,24.287,298171
2014-12-12,24.334,24.334,23.454,23.678,304021
2014-12-15,23.726,24.212,23.304,23.369,397057
2014-12-16,23.304,23.398,22.509,22.817,346981
2014-12-17,23.08,23.773,22.883,23.773,385873
2014-12-18,23.885,24.287,23.183,23.632,509867
2014-12-19,23.783,24.24,23.398,24.24,754145
2014-12-22,23.969,24.427,23.585,24.24,299983
2014-12-23,23.726,24.427,23.726,24.381,328562
2014-12-29,24.427,24.427,24.006,24.24,90632
2014-12-30,24.221,24.334,23.866,23.866,153828
2015-01-02,23.819,24.334,23.819,24.203,101906
2015-01-05,24.212,24.334,23.81,24.054,93300
2015-01-07,24.334,24.858,23.829,24.858,409860
2015-01-08,24.876,25.269,24.633,25.269,298744
2015-01-09,25.269,25.269,24.783,24.988,225852
2015-01-12,24.932,25.111,24.531,24.774,151735
2015-01-13,24.615,24.924,24.446,24.7,396641
2015-01-14,24.596,24.596,23.267,23.304,468271
2015-01-15,23.576,23.576,22.602,22.761,472431
2015-01-16,22.752,23.65,22.649,23.024,1327328
2015-01-19,23.117,23.211,22.509,22.585,396365
2015-01-20,22.649,22.715,22.378,22.556,384461
2015-01-21,22.546,22.827,22.462,22.817,263579
2015-01-22,22.864,23.67,22.836,23.585,457410
2015-01-23,23.726,23.744,22.93,23.155,366054
2015-01-26,23.098,23.239,22.761,22.8,273276
2015-01-27,22.8,23.333,22.752,22.836,321613
2015-01-28,23.015,23.015,22.369,22.369,257367
2015-01-29,22.462,22.462,22.023,22.304,382208
2015-01-30,22.425,22.874,22.284,22.874,249001
2015-02-02,22.912,23.379,22.892,23.024,368464
2015-02-03,23.239,23.239,22.808,22.808,162309
2015-02-04,22.836,23.005,22.49,22.79,346849
2015-02-05,22.649,22.734,22.321,22.725,457079
2015-02-06,22.734,23.221,22.565,23.098,226310
2015-02-09,22.976,23.286,22.856,22.93,213706
2015-02-10,23.098,23.098,22.743,22.93,176330
2015-02-11,22.93,22.976,22.331,22.331,311988
2015-02-12,22.912,22.93,22.406,22.92,491247
2015-02-13,22.93,23.136,22.93,23.136,201231
2015-02-16,23.136,23.155,22.93,22.996,63726
2015-02-17,22.968,23.304,22.677,23.164,208676
2015-02-18,23.304,23.763,23.229,23.585,366482
2015-02-19,23.585,24.054,23.407,23.445,188054
2015-02-20,23.445,23.623,23.304,23.594,122462
2015-02-23,23.594,23.754,23.323,23.398,153712
2015-02-24,23.492,23.67,22.631,22.631,428190
2015-02-25,22.649,22.958,22.649,22.761,138292
2015-02-26,22.846,23.398,22.846,23.398,208174
2015-02-27,23.51,24.381,23.482,24.371,721215
2015-03-02,24.371,24.371,23.783,23.783,368888
2015-03-03,23.773,23.903,23.304,23.398,413155
2015-03-04,23.538,24.147,23.398,23.847,351054
2015-03-05,23.866,24.848,23.866,24.708,1018800
2015-03-06,24.708,25.177,24.175,24.971,711594
2015-03-09,24.971,25.55,24.848,25.269,888196
2015-03-10,25.458,25.532,24.858,25.064,720430
2015-03-11,25.064,25.157,24.24,24.559,666240
2015-03-12,24.643,25.037,24.437,24.764,382890
2015-03-13,24.736,24.756,23.866,23.866,410047
2015-03-16,24.071,24.091,23.51,23.839,431986
2015-03-17,23.866,24.044,23.538,23.538,660156
2015-03-18,23.585,23.678,23.351,23.632,854319
2015-03-19,23.707,24.006,23.585,23.585,615451
2015-03-20,23.839,24.334,23.548,24.334,3538084
2015-03-23,24.484,24.7,23.988,24.615,359777
2015-03-24,24.671,24.671,24.11,24.475,261740
2015-03-25,24.334,25.617,24.221,25.504,1096130
2015-03-26,25.458,26.018,24.83,25.242,1209492
2015-03-27,25.279,26,25.279,25.841,1334114
2015-03-30,25.831,25.831,25.326,25.363,346739
2015-03-31,25.41,25.617,25.083,25.345,502213
2015-04-01,25.298,25.504,25.101,25.354,355584
2015-04-02,25.41,26.721,25.317,26.375,1031067
2015-04-07,26.673,28.536,26.561,28.078,1155622
2015-04-08,28.069,28.246,27.432,27.432,664317
2015-04-09,27.31,28.733,27.189,28.733,751492
2015-04-10,28.836,29.304,28.152,28.452,1012039
2015-04-13,28.452,28.827,28.302,28.377,217585
2015-04-14,28.621,28.901,28.556,28.733,200531
2015-04-15,28.78,28.929,28.667,28.78,192193
2015-04-16,28.901,28.901,27.89,28.546,609671
2015-04-17,28.265,28.443,27.563,27.769,473709
2015-04-20,27.619,28.406,27.619,28.406,391656
2015-04-21,28.406,28.677,28.135,28.452,387688
2015-04-22,28.359,28.359,27.394,28.078,526302
2015-04-23,28.086,28.218,27.563,27.609,460414
2015-04-24,27.609,27.984,27.609,27.863,487150
2015-04-27,27.797,28.78,27.797,28.723,481028
2015-04-28,28.742,29.201,28.733,29.013,373937
2015-04-29,29.004,29.248,27.609,28.648,568244
2015-04-30,28.546,29.144,28.527,28.817,512428
2015-05-04,28.742,29.715,28.733,29.565,310335
2015-05-05,29.669,29.669,28.92,28.92,174454
2015-05-06,28.733,29.201,28.499,29.013,170452
2015-05-07,28.92,28.92,28.406,28.48,162042
2015-05-08,28.546,28.957,28.508,28.957,164272
2015-05-11,28.957,28.995,28.471,28.967,206243
2015-05-12,28.967,28.967,28.415,28.92,234356
2015-05-13,28.911,28.911,28.592,28.761,141679
2015-05-14,28.705,28.705,28.078,28.078,142273
2015-05-15,28.078,28.293,27.844,28.078,174889
2015-05-18,28.078,28.218,27.854,27.89,136305
2015-05-19,28.265,29.098,28.125,28.827,652749
2015-05-20,29.004,29.257,28.611,29.108,211312
2015-05-21,29.267,29.267,28.827,29.192,137422
2015-05-22,29.201,29.248,28.592,28.761,153293
2015-05-25,28.546,28.733,27.984,28.35,83863
2015-05-26,28.321,28.911,28.265,28.302,190905
2015-05-27,28.34,28.686,28.34,28.648,134378
2015-05-28,28.565,28.677,27.984,28.003,145874
2015-05-29,28.05,28.517,27.9,28.275,460631
2015-06-01,28.275,28.573,28.115,28.227,195964
2015-06-02,28.35,28.536,27.638,28.331,284374
2015-06-03,28.265,28.536,27.89,28.209,239401
2015-06-05,27.713,28.106,27.254,27.375,220740
2015-06-08,27.32,27.984,27.254,27.507,183004
2015-06-09,27.423,27.507,26.225,26.496,396500
2015-06-10,26.673,26.945,26.646,26.646,215007
2015-06-11,26.673,27.516,26.673,27.507,140761
2015-06-12,27.479,27.479,27.244,27.423,59328
2015-06-15,27.45,27.516,26.881,27.507,178807
2015-06-16,27.423,27.423,26.954,27.375,79675
2015-06-17,27.235,27.563,26.673,26.768,238884
2015-06-18,26.692,26.814,26.028,26.814,286142
2015-06-19,27.039,27.272,26.748,26.748,357563
2015-06-22,26.954,27.825,26.683,27.703,127923
2015-06-23,27.788,28.03,27.656,27.703,153927
2015-06-24,27.797,27.956,27.282,27.881,154995
2015-06-25,27.759,28.359,27.629,28.199,465955
2015-06-26,28.171,28.546,27.844,28.48,259424
2015-06-29,27.152,28.265,26.786,27.703,316056
2015-06-30,27.703,28.078,27.357,28.078,290800
2015-07-01,28.078,28.078,26.964,27.057,484251
2015-07-02,27.057,27.235,26.776,27.142,242706
2015-07-03,27.282,27.348,26.983,27.244,94170
2015-07-06,26.908,27.142,26.888,27.048,54329
2015-07-07,27.048,27.553,27.048,27.244,105398
2015-07-08,27.048,27.235,26.852,27.142,155353
2015-07-09,27.142,27.142,26.459,26.814,168800
2015-07-10,27.001,27.441,26.861,27.423,123136
2015-07-13,27.375,27.815,27.328,27.535,255609
2015-07-14,27.469,27.89,27.32,27.89,167514
2015-07-15,27.89,28.433,27.338,28.433,184382
2015-07-16,28.424,29.013,28.275,29.013,333170
2015-07-17,29.004,29.108,28.284,28.827,292815
2015-07-20,28.705,29.575,28.705,29.332,307414
2015-07-21,29.604,30.202,29.435,30.184,437488
2015-07-22,30.221,30.324,29.734,29.903,572655
2015-07-23,29.715,29.715,28.592,29.529,246035
2015-07-24,29.754,29.903,29.341,29.763,237217
2015-07-27,29.837,29.837,29.144,29.388,132202
2015-07-28,29.267,29.641,29.126,29.126,195145
2015-07-29,29.116,29.613,29.108,29.435,288340
2015-07-30,29.407,29.613,29.088,29.172,287341
2015-07-31,29.06,29.482,29.06,29.482,256207
2015-08-03,29.482,29.482,28.911,29.154,223928
2015-08-04,29.201,29.95,27.235,29.613,616869
2015-08-05,29.754,29.79,29.22,29.669,501867
2015-08-06,29.604,29.604,29.108,29.388,222420
2015-08-07,29.435,29.622,29.164,29.435,99888
2015-08-10,29.482,29.8,29.482,29.763,271168
2015-08-11,30.418,30.886,30.324,30.418,464501
2015-08-12,30.446,31.072,29.771,31.026,386207
2015-08-13,31.064,31.11,30.267,30.558,278482
2015-08-14,30.567,30.595,29.81,29.875,195651
2015-08-17,30.043,30.043,29.323,29.81,191994
2015-08-18,29.482,30.642,29.341,30.605,285161
2015-08-19,30.577,30.783,30.043,30.595,188462
2015-08-20,30.314,30.736,29.856,29.856,154765
2015-08-21,29.846,29.846,29.172,29.172,288883
2015-08-24,28.986,28.986,27.142,27.629,478315
2015-08-25,27.142,28.536,26.487,27.89,334834
2015-08-26,28.265,28.265,27.254,27.328,296289
2015-08-27,27.516,29.013,27.516,28.086,438965
2015-08-28,28.695,28.695,27.815,28.078,374728
2015-08-31,28.078,28.078,27.525,27.984,288445
2015-09-01,27.703,27.89,27.328,27.357,242236
2015-09-02,27.563,27.788,27.179,27.31,267332
2015-09-03,27.384,27.497,26.768,27.048,410148
2015-09-04,26.917,27.32,26.505,27.32,468624
2015-09-07,27.32,27.488,27.142,27.226,135941
2015-09-08,27.189,27.647,27.189,27.328,179293
2015-09-09,27.806,28.321,27.525,28.171,278526
2015-09-10,28.05,29.013,28.05,28.976,375780
2015-09-11,29.013,29.013,28.443,28.546,149251
2015-09-14,28.546,29.06,28.546,28.892,447244
2015-09-15,28.92,29.013,28.546,28.995,138299
2015-09-16,28.827,28.92,28.34,28.602,101635
2015-09-17,28.639,28.995,28.19,28.35,229481
2015-09-18,28.171,28.705,28.086,28.705,390475
2015-09-21,28.78,28.892,28.199,28.517,110100
2015-09-22,28.359,28.527,27.208,27.208,271268
2015-09-23,27.282,27.516,25.944,26.13,366823
